label,label_name,text,text_clean
0,ham,Dude sux for snake. He got old and raiden got buff,dude sux for snake he got old and raiden got buff
0,ham,Hey i will be late... i'm at amk. Need to drink tea or coffee,hey i will be late i m at amk need to drink tea or coffee
1,spam,Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp å£1.50/msg,wanna get laid 2nite want real dogging locations sent direct to ur mobile join the uk s largest dogging network txt park to num now nyt ec2a 3lp å num msg
1,spam,Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you,message important information for o2 user today is your lucky day num find out why log onto url there is a fantastic surprise awaiting you
0,ham,Jus came back fr lunch wif my sis only. U leh?,jus came back fr lunch wif my sis only u leh
0,ham,Annoying isn't it.,annoying isn t it
1,spam,"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p",someone u know has asked our dating service num contact you cant guess who call num now all will be revealed pobox num ls15hb 150p
0,ham,Are your freezing ? Are you home yet ? Will you remember to kiss your mom in the morning? Do you love me ? Do you think of me ? Are you missing me yet ?,are your freezing are you home yet will you remember to kiss your mom in the morning do you love me do you think of me are you missing me yet
0,ham,"Goodmorning, today i am late for  &lt;DECIMAL&gt; min.",goodmorning today i am late for lt decimal gt min
0,ham,Stop calling everyone saying I might have cancer. My throat hurts to talk. I can't be answering everyones calls. If I get one more call I'm not babysitting on Monday,stop calling everyone saying i might have cancer my throat hurts to talk i can t be answering everyones calls if i get one more call i m not babysitting on monday
0,ham,LOL that would be awesome payback.,lol that would be awesome payback
0,ham,Lol its ok I didn't remember til last nite,lol its ok i didn t remember til last nite
1,spam,Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n,your weekly cool mob tones are ready to download this weeks new tones include num crazy frog axel f num akon lonely num black eyed dont p more info in n
0,ham,Did you stitch his trouser,did you stitch his trouser
0,ham,Hey you can pay. With salary de. Only  &lt;#&gt; .,hey you can pay with salary de only lt gt
0,ham,O shore are you takin the bus,o shore are you takin the bus
0,ham,"Just gettin a bit arty with my collages at the mo, well tryin 2 ne way! Got a roast in a min lovely i shall enjoy that!",just gettin a bit arty with my collages at the mo well tryin num ne way got a roast in a min lovely i shall enjoy that
0,ham,And he's apparently bffs with carly quick now,and he s apparently bffs with carly quick now
0,ham,Can Ì_ call me at 10:10 to make sure dat i've woken up...,can ì_ call me at num num to make sure dat i ve woken up
1,spam,FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now!,freemsg fancy a flirt reply date now join the uks fastest growing mobile dating service msgs rcvd just 25p to optout txt stop to num reply date now
0,ham,"Velly good, yes please!",velly good yes please
1,spam,"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply",free game get rayman golf num free from the o2 games arcade 1st get ur games settings reply post then save activ8 press num key for arcade termsapply
0,ham,"Hi this is yijue, can i meet u at 11 tmr?",hi this is yijue can i meet u at num tmr
0,ham,Amazing : If you rearrange these letters it gives the same meaning... Dormitory = Dirty room Astronomer = Moon starer The eyes = They see Election results = Lies lets recount Mother-in-law = Woman Hitler Eleven plus two =Twelve plus one Its Amazing... !:-),amazing if you rearrange these letters it gives the same meaning dormitory dirty room astronomer moon starer the eyes they see election results lies lets recount mother in law woman hitler eleven plus two twelve plus one its amazing
0,ham,Nope... Think i will go for it on monday... Sorry i replied so late,nope think i will go for it on monday sorry i replied so late
1,spam,Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW,do you want a new video phone num anytime any network mins num inclusive video calls and downloads num per week free deltomorrow call num or reply now
0,ham,Hope youåÕre not having too much fun without me!! see u tomorrow love jess x,hope youåõre not having too much fun without me see u tomorrow love jess x
0,ham,"I'm back, lemme know when you're ready",i m back lemme know when you re ready
0,ham,Siva is in hostel aha:-.,siva is in hostel aha
1,spam,You have WON a guaranteed å£1000 cash or a å£2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p,you have won a guaranteed å num cash or a å num prize to claim yr prize call our customer service representative on num between 10am 7pm cost 10p
0,ham,I ain't answerin no phone at what is actually a pretty reasonable hour but I'm sleepy,i ain t answerin no phone at what is actually a pretty reasonable hour but i m sleepy
0,ham,Don know..he is watching film in computer..,don know he is watching film in computer
0,ham,I had a good time too. Its nice to do something a bit different with my weekends for a change. See ya soon,i had a good time too its nice to do something a bit different with my weekends for a change see ya soon
0,ham,ÌÏ eatin later but i'm eatin wif my frens now lei... ÌÏ going home first?,ìï eatin later but i m eatin wif my frens now lei ìï going home first
0,ham,&lt;#&gt;  mins but i had to stop somewhere first.,lt gt mins but i had to stop somewhere first
0,ham,Can. Dunno wat to get 4 her...,can dunno wat to get num her
0,ham,"Enjoy the showers of possessiveness poured on u by ur loved ones, bcoz in this world of lies, it is a golden gift to be loved truly..",enjoy the showers of possessiveness poured on u by ur loved ones bcoz in this world of lies it is a golden gift to be loved truly
1,spam,Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.,sexy singles are waiting for you text your age followed by your gender as wither m or f e g 23f for gay men text your age followed by a g e g 23g
0,ham,No calls..messages..missed calls,no calls messages missed calls
0,ham,Morning only i can ok.,morning only i can ok
0,ham,Dude im no longer a pisces. Im an aquarius now.,dude im no longer a pisces im an aquarius now
0,ham,Just sleeping..and surfing,just sleeping and surfing
0,ham,Remind me how to get there and I shall do so,remind me how to get there and i shall do so
0,ham,Do u hav any frnd by name ashwini in ur college?,do u hav any frnd by name ashwini in ur college
0,ham,Pick you up bout 7.30ish? What time are  and that going?,pick you up bout num 30ish what time are and that going
1,spam,Please CALL 08712402902 immediately as there is an urgent message waiting for you.,please call num immediately as there is an urgent message waiting for you
0,ham,I am literally in bed and have been up for like  &lt;#&gt;  hours,i am literally in bed and have been up for like lt gt hours
0,ham,Goodnight da thangam I really miss u dear.,goodnight da thangam i really miss u dear
0,ham,Thanx a lot 4 ur help!,thanx a lot num ur help
0,ham,"U need my presnts always bcz U cant mis love. \jeevithathile irulinae neekunna prakasamanu sneham\"" prakasam ennal prabha 'That mns prabha is'LOVE' Got it. Dont mis me....""",u need my presnts always bcz u cant mis love jeevithathile irulinae neekunna prakasamanu sneham prakasam ennal prabha that mns prabha is love got it dont mis me
0,ham,Hi :)finally i completed the course:),hi finally i completed the course
0,ham,"Didn't try, g and I decided not to head out",didn t try g and i decided not to head out
0,ham,Thanks for looking out for me. I really appreciate.,thanks for looking out for me i really appreciate
0,ham,"Lol, oh you got a friend for the dog ?",lol oh you got a friend for the dog
0,ham,Watching tv lor... Y she so funny we bluff her 4 wat. Izzit because she thk it's impossible between us?,watching tv lor y she so funny we bluff her num wat izzit because she thk it s impossible between us
0,ham,"How long before you get reply, just defer admission til next semester",how long before you get reply just defer admission til next semester
0,ham,"Hello, my love! How goes that day ? I wish your well and fine babe and hope that you find some job prospects. I miss you, boytoy ... *a teasing kiss*",hello my love how goes that day i wish your well and fine babe and hope that you find some job prospects i miss you boytoy a teasing kiss
0,ham,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",new theory argument wins d situation but loses the person so dont argue with ur friends just kick them amp say i m always correct
